Close,5D MA,10D MA,20D MA,30D MA
0.6556270000000001,0.649936,0.6427579999999999,0.6361020000000001,0.673161
0.663881,0.653191,0.645642,0.638229,0.6793130000000001
0.672033,0.655191,0.6476930000000001,0.640263,0.671623
0.675211,0.658216,0.6493140000000001,0.641827,0.669828
0.674084,0.661395,0.651275,0.6437579999999999,0.676493
0.677724,0.666675,0.65389,0.646356,0.691361
0.679928,0.671905,0.656633,0.648543,0.690336
0.683004,0.677519,0.6593760000000001,0.650325,0.6870029999999999
0.68767,0.681441,0.662708,0.652375,0.693156
0.690746,0.682415,0.665188,0.6544770000000001,0.691874
0.693284,0.685504,0.66772,0.657007,0.70405
0.694976,0.6874520000000001,0.670322,0.659579,0.6987949999999999
0.696873,0.689938,0.672565,0.661775,0.696488
0.69877,0.69322,0.675718,0.663949,0.7026399999999999
0.699128,0.694937,0.6781659999999999,0.665829,0.6936680000000001
0.697821,0.6955520000000001,0.681114,0.6677770000000001,0.697513
0.6993590000000001,0.697167,0.6845359999999999,0.670144,0.706486
0.702487,0.69968,0.688599,0.67281,0.712125
0.7049989999999999,0.7018840000000001,0.691662,0.675767,0.715201
0.708485,0.703807,0.6931109999999999,0.6780609999999999,0.7111
0.71333,0.705575,0.6955399999999999,0.680338,0.721738
0.715304,0.707331,0.697392,0.682658,0.716355
0.718226,0.710356,0.7001470000000001,0.6851619999999999,0.726737
0.719867,0.712433,0.7028260000000001,0.687956,0.723404
0.7189439999999999,0.7137140000000001,0.704326,0.6900149999999999,0.706486
0.720508,0.716919,0.706236,0.693049,0.729557
0.722379,0.718841,0.708004,0.695971,0.725711
0.722328,0.7202770000000001,0.709978,0.699158,0.72648
0.7228399999999999,0.721353,0.711619,0.701559,0.7259680000000001
0.727608,0.723276,0.713541,0.703166,0.730326
0.7298640000000001,0.725186,0.715381,0.705422,0.7408359999999999
0.734273,0.728326,0.717829,0.707703,0.747757
0.736119,0.729223,0.7197899999999999,0.709839,0.7357090000000001
0.7357600000000001,0.7293,0.720866,0.711651,0.724173
0.73617,0.731889,0.7228020000000001,0.713514,0.732376
0.7315560000000001,0.7307100000000001,0.7238140000000001,0.714394,0.717765
0.727096,0.730684,0.724763,0.715564,0.7254550000000001
0.7276600000000001,0.731889,0.726083,0.717282,0.738529
0.7305050000000001,0.733133,0.7272430000000001,0.7187899999999999,0.7384
0.733427,0.734799,0.7290369999999999,0.720627,0.746988
0.741066,0.7363109999999999,0.730749,0.722358,0.7559600000000001
0.7507560000000001,0.738926,0.733626,0.724861,0.773904
0.756191,0.741925,0.735574,0.727168,0.7657010000000001
0.762061,0.746283,0.737792,0.7293390000000001,0.767752
0.769392,0.75141,0.74165,0.732338,0.783645
0.7755449999999999,0.758306,0.744508,0.7353109999999999,0.786721
0.7769550000000001,0.7638550000000001,0.74727,0.737794,0.780954
0.779954,0.768072,0.749981,0.740079,0.780697
0.783543,0.772802,0.752967,0.742429,0.785696
0.782466,0.775929,0.755364,0.744668,0.778262
0.779749,0.777647,0.756979,0.7463810000000001,0.773135
0.775468,0.776211,0.7575689999999999,0.747821,0.759549
0.7733909999999999,0.776673,0.759299,0.749274,0.770315
0.7693409999999999,0.776442,0.761362,0.750675,0.7654449999999999
0.7689819999999999,0.775724,0.763567,0.753008,0.776468
0.7693409999999999,0.7745449999999999,0.766425,0.75452,0.77493
0.77293,0.774199,0.769027,0.756246,0.777493
0.773853,0.773622,0.7708470000000001,0.757861,0.77493
0.777185,0.773263,0.773033,0.759733,0.782107
0.777442,0.773212,0.774571,0.761313,0.777749
0.781543,0.775442,0.776544,0.763133,0.795437
0.783645,0.778288,0.777249,0.764475,0.788003
0.784568,0.7792100000000001,0.777942,0.765936,0.779544
0.785235,0.7812100000000001,0.778826,0.7679779999999999,0.7854399999999999
0.79072,0.784081,0.779903,0.770405,0.805178
0.791438,0.7864909999999999,0.780518,0.7731140000000001,0.799026
0.793822,0.788734,0.781466,0.775596,0.7999229999999999
0.799795,0.792181,0.7829020000000001,0.7779590000000001,0.809408
0.804409,0.794822,0.784043,0.780296,0.808511
0.799231,0.794976,0.784094,0.7813720000000001,0.779287
0.8000510000000001,0.795745,0.785593,0.782945,0.803127
0.799077,0.79645,0.787369,0.7836489999999999,0.795053
0.793258,0.7965270000000001,0.787868,0.784137,0.780313
0.791566,0.797988,0.7895989999999999,0.785213,0.8000510000000001
0.797924,0.7985770000000001,0.791329,0.786127,0.811074
0.799513,0.799782,0.793136,0.786939,0.811074
0.8000510000000001,0.799564,0.794149,0.787499,0.797744
0.803948,0.798603,0.795392,0.788136,0.799795
0.8036399999999999,0.797603,0.7962130000000001,0.788563,0.798513
0.800308,0.7991159999999999,0.797046,0.789101,0.794412
0.7968729999999999,0.798193,0.7969689999999999,0.7897930000000001,0.793899
0.796924,0.798488,0.797469,0.791075,0.7980010000000001
0.8004100000000001,0.802179,0.799353,0.792639,0.817226
0.804614,0.804127,0.801057,0.794442,0.819533
0.809844,0.805076,0.801826,0.7959109999999999,0.820559
0.816098,0.8064859999999999,0.803134,0.797586,0.8251729999999999
0.8198409999999999,0.8083819999999999,0.8039729999999999,0.7988930000000001,0.816714
0.8270700000000001,0.81374,0.806171,0.801508,0.8533709999999999
0.833735,0.819175,0.808389,0.803867,0.852858
0.8404,0.8251219999999999,0.8121189999999999,0.806404,0.853884
0.8470139999999999,0.831556,0.814874,0.8084979999999999,0.858241
0.854806,0.837324,0.817906,0.810754,0.855678
0.8526020000000001,0.839836,0.8210069999999999,0.812847,0.842348
0.8523459999999999,0.84304,0.823584,0.815052,0.851577
0.8510129999999999,0.845706,0.825391,0.816453,0.847219
0.849628,0.8483209999999999,0.8274030000000001,0.818196,0.8513200000000001
0.848808,0.851807,0.830095,0.819918,0.851577
0.848859,0.8507309999999999,0.8322350000000001,0.821025,0.8426040000000001
0.848193,0.850269,0.834722,0.822349,0.848244
0.849167,0.85009,0.837606,0.8247760000000001,0.852089
0.847065,0.848347,0.839951,0.826032,0.8408100000000001
0.8429629999999999,0.845886,0.8416049999999999,0.827232,0.8310690000000001
0.839067,0.8439629999999999,0.8419,0.828659,0.8231219999999999
0.83594,0.842066,0.8425530000000001,0.8297450000000001,0.832607
0.831992,0.8405790000000001,0.843143,0.8304540000000001,0.8323510000000001
0.8254809999999999,0.8362729999999999,0.842297,0.83036,0.808254
0.8224049999999999,0.832684,0.8422459999999999,0.830958,0.815688
0.8227120000000001,0.83089,0.8408100000000001,0.831787,0.8246600000000001
0.819995,0.827967,0.839118,0.83247,0.819021
0.815893,0.823943,0.837016,0.833051,0.811843
0.812868,0.819175,0.8337610000000001,0.833026,0.79313
0.8121510000000001,0.817278,0.8315819999999999,0.8334959999999999,0.812099
0.807639,0.815176,0.829569,0.832992,0.8021020000000001
0.804204,0.812099,0.827083,0.8324020000000001,0.8018460000000001
0.8036399999999999,0.809767,0.8251729999999999,0.832017,0.8090229999999999
0.790361,0.801615,0.818944,0.828736,0.726737
0.7883060000000001,0.8002279999999999,0.8164560000000001,0.82824,0.80182
0.788972,0.7983060000000001,0.8145979999999999,0.826642,0.805435
0.788254,0.796229,0.812098,0.8248219999999999,0.798257
0.787742,0.795691,0.809817,0.823241,0.8064600000000001
0.788254,0.789308,0.804241,0.818943,0.7293
0.795488,0.7918970000000001,0.8045869999999999,0.818353,0.83799
0.78303,0.7860010000000001,0.800588,0.8150470000000001,0.743143
0.774109,0.7811819999999999,0.7966409999999999,0.811782,0.753653
0.762574,0.775158,0.792462,0.808501,0.748782
0.768726,0.77849,0.790053,0.805459,0.760062
0.756908,0.7761979999999999,0.788213,0.803037,0.778903
0.763984,0.773507,0.785906,0.800901,0.778518
0.767521,0.7708149999999999,0.783522,0.798337,0.7713409999999999
0.771674,0.767124,0.781407,0.795586,0.769546
0.773161,0.770943,0.780126,0.793142,0.767496
0.772161,0.7645350000000001,0.778216,0.7912359999999999,0.773904
0.7702640000000001,0.767124,0.776562,0.7894329999999999,0.769034
0.770931,0.7692260000000001,0.775204,0.787502,0.774673
0.771648,0.7716609999999999,0.773409,0.785528,0.773135
0.777185,0.775173,0.776832,0.785093,0.795181
0.779698,0.775929,0.7760640000000001,0.784119,0.786465
0.784158,0.777211,0.775359,0.783008,0.7913359999999999
0.787439,0.779185,0.775,0.782076,0.791079
0.78908,0.7803640000000001,0.773744,0.7810600000000001,0.781338
0.78585,0.781518,0.77623,0.78059,0.779031
0.784568,0.782133,0.773334,0.779521,0.7800560000000001
0.779646,0.7819020000000001,0.774513,0.778342,0.766726
0.7722640000000001,0.7798510000000001,0.774539,0.776753,0.754166
0.769187,0.779134,0.775397,0.775317,0.765957
0.770367,0.778108,0.776641,0.777257,0.784927
0.7760060000000001,0.780287,0.778108,0.777472,0.808254
0.7834399999999999,0.781543,0.7793770000000001,0.77742,0.803896
0.79272,0.782492,0.780838,0.777497,0.800564
0.802615,0.7859010000000001,0.783133,0.777796,0.8154319999999999
0.81374,0.792053,0.7867850000000001,0.781505,0.8405540000000001
0.820097,0.7980520000000001,0.790092,0.781573,0.840041
0.8267620000000001,0.8051010000000001,0.793502,0.784709,0.8372209999999999
0.833376,0.813048,0.79645,0.787375,0.8336319999999999
0.835734,0.819175,0.799154,0.78999,0.827224
0.8308639999999999,0.8223020000000001,0.800205,0.7918609999999999,0.8162010000000001
0.8267620000000001,0.8234299999999999,0.801858,0.793215,0.819533
0.820508,0.823635,0.802589,0.79413,0.8059470000000001
0.817278,0.825327,0.803909,0.795668,0.817483
0.813074,0.8244040000000001,0.805153,0.79689,0.806204
0.814304,0.822584,0.807319,0.798718,0.8223530000000001
0.8154319999999999,0.821097,0.809574,0.800427,0.8251729999999999
0.818713,0.8196100000000001,0.8123560000000001,0.8022050000000001,0.8223530000000001
0.817226,0.8172520000000001,0.81515,0.803384,0.810049
0.817842,0.815458,0.8173159999999999,0.804589,0.80928
0.814458,0.814381,0.818341,0.80493,0.805435
0.810049,0.81274,0.8180850000000001,0.8054859999999999,0.803127
0.8081520000000001,0.8134319999999999,0.818534,0.806204,0.812868
0.809946,0.8135859999999999,0.819457,0.807135,0.819021
0.811894,0.814868,0.819636,0.808391,0.819021
0.815381,0.814919,0.818752,0.809852,0.822866
0.8194819999999999,0.814765,0.8179310000000001,0.811305,0.823635
0.822097,0.815124,0.817367,0.813279,0.825942
0.824737,0.817342,0.817297,0.8158810000000001,0.8322229999999999
0.826583,0.8192389999999999,0.817348,0.8179569999999999,0.828249
0.8293,0.82234,0.818361,0.819674,0.8364520000000001
0.8317100000000001,0.8255959999999999,0.819168,0.8205889999999999,0.835683
0.833607,0.827852,0.820642,0.8216399999999999,0.835427
0.834965,0.829851,0.8217190000000001,0.8229209999999999,0.839016
0.8375290000000001,0.8320559999999999,0.823462,0.8237760000000001,0.841066
0.839477,0.8343889999999999,0.8246540000000001,0.8239639999999999,0.8461930000000001
0.840195,0.835952,0.8253590000000001,0.823938,0.8392719999999999
0.83999,0.8367979999999999,0.8259610000000001,0.823844,0.8344010000000001
0.8396819999999999,0.837324,0.827333,0.8239719999999999,0.8374780000000001
0.840759,0.839144,0.829191,0.8246129999999999,0.84645
0.842041,0.840759,0.83155,0.8258270000000001,0.8526020000000001
0.845988,0.843092,0.8343440000000001,0.8271430000000001,0.8590110000000001
0.8533200000000001,0.8466549999999999,0.837253,0.829313,0.871059
0.8586520000000001,0.849167,0.8395090000000001,0.830868,0.864137
0.859318,0.850038,0.841047,0.8323209999999999,0.8497819999999999
0.861318,0.8516790000000001,0.8430340000000001,0.8336620000000001,0.862599
0.8591639999999999,0.852576,0.8442639999999999,0.8344309999999999,0.848244
0.851269,0.852294,0.8445459999999999,0.8347389999999999,0.8315819999999999
0.843527,0.851089,0.8442069999999999,0.835252,0.8254290000000001
0.8420920000000001,0.8507049999999999,0.844924,0.836362,0.8426040000000001
0.839938,0.850628,0.845693,0.837909,0.851833
0.843015,0.851089,0.84709,0.8399260000000001,0.863625
0.848039,0.8496540000000001,0.8481540000000001,0.8413870000000001,0.8567030000000001
0.856965,0.850246,0.849706,0.843088,0.870059
0.864399,0.853245,0.851642,0.8451129999999999,0.879774
0.8696799999999999,0.854809,0.853244,0.846959,0.878236
0.8733200000000001,0.858167,0.8553719999999999,0.848899,0.881825
0.880754,0.8643959999999999,0.858345,0.8511629999999999,0.8938729999999999
0.8850040000000001,0.870984,0.861037,0.853133,0.89131
0.8894129999999999,0.876906,0.8638049999999999,0.855585,0.9018200000000001
0.892489,0.881084,0.865856,0.85749,0.893617
0.894699,0.884009,0.867549,0.859397,0.892874
0.894442,0.887598,0.868626,0.861302,0.892592
0.8901610000000001,0.887583,0.868914,0.862332,0.8699049999999999
0.8845270000000001,0.88697,0.870108,0.863418,0.873648
0.882015,0.887252,0.871031,0.8645799999999999,0.881056
0.8785229999999999,0.886611,0.872389,0.865785,0.875417
0.8747809999999999,0.8846120000000001,0.8745040000000001,0.867101,0.873878
0.874704,0.882433,0.876709,0.8681690000000001,0.8695209999999999
0.868136,0.876332,0.876619,0.867981,0.8408100000000001
0.865419,0.873717,0.877401,0.868476,0.8674700000000001
0.8618819999999999,0.8702030000000001,0.8771059999999999,0.868434,0.8577290000000001
0.857165,0.865973,0.876785,0.867742,0.850295
0.855986,0.865345,0.8764639999999999,0.867725,0.863625
0.8628040000000001,0.8654700000000001,0.8762200000000001,0.8685620000000001,0.8749040000000001
0.864599,0.865009,0.87613,0.869023,0.876442
0.866086,0.863984,0.8752969999999999,0.8695870000000001,0.8651629999999999
0.866547,0.861856,0.8732340000000001,0.870288,0.8526020000000001
0.863625,0.8598049999999999,0.8711190000000001,0.871074,0.8490129999999999
0.8591639999999999,0.860984,0.868658,0.8714069999999999,0.8526020000000001
0.8551139999999999,0.859856,0.8667870000000001,0.871553,0.856191
0.852294,0.85919,0.8646959999999999,0.871134,0.8510639999999999
0.851987,0.859267,0.86262,0.8709459999999999,0.8510639999999999
0.853935,0.8587799999999999,0.8620620000000001,0.870569,0.8587540000000001
0.8551139999999999,0.857139,0.8613049999999999,0.8698600000000001,0.858498
0.8557809999999999,0.855447,0.8602280000000001,0.869236,0.8595229999999999
0.855883,0.854089,0.859036,0.8682280000000001,0.851577
0.8543959999999999,0.853191,0.857524,0.866553,0.8436299999999999
0.8505,0.852217,0.8560110000000001,0.864818,0.8392719999999999
0.8487049999999999,0.8519100000000001,0.856447,0.863075,0.849526
0.8465010000000001,0.851141,0.855499,0.8615709999999999,0.8485
0.8461930000000001,0.851038,0.8551139999999999,0.860144,0.850038
0.845065,0.8497309999999999,0.854499,0.858324,0.83799
0.8446549999999999,0.847578,0.8531790000000001,0.857234,0.8372209999999999
