Close,5D MA,10D MA,20D MA,30D MA
0.464369,0.455046,0.43811300000000003,0.424195,0.48297299999999993
0.47247799999999995,0.459197,0.442057,0.427766,0.486838
0.481116,0.463516,0.44600200000000007,0.43123999999999996,0.48906400000000005
0.48391300000000004,0.46648599999999996,0.449262,0.433972,0.475775
0.482501,0.46969700000000003,0.452453,0.43651899999999993,0.47785200000000005
0.48100600000000004,0.47268699999999997,0.455229,0.439168,0.475498
0.47937399999999997,0.475926,0.457838,0.44191800000000003,0.478682
0.475803,0.47846000000000005,0.46037100000000003,0.444151,0.471207
0.47511099999999995,0.479512,0.46275900000000003,0.44653699999999996,0.472315
0.472841,0.477671,0.464316,0.44872799999999996,0.466501
0.47209300000000004,0.476549,0.465797,0.450925,0.471761
0.472287,0.47583100000000006,0.46751400000000004,0.45331499999999997,0.47965100000000005
0.47463999999999995,0.475221,0.469369,0.455742,0.48297299999999993
0.47721499999999994,0.476163,0.47132399999999997,0.458229,0.485188
0.48095200000000005,0.476896,0.473297,0.46060100000000004,0.485188
0.48408100000000004,0.478087,0.475387,0.462848,0.487403
0.489037,0.480662,0.47829399999999994,0.465446,0.50443
0.493245,0.483942,0.48120100000000005,0.468228,0.5040140000000001
0.494463,0.485839,0.482675,0.47045200000000004,0.491279
0.49521000000000004,0.48808100000000004,0.482876,0.472238,0.488926
0.49739799999999995,0.49073900000000004,0.48364399999999996,0.47411099999999995,0.49833900000000003
0.49429700000000004,0.491667,0.483749,0.47556499999999996,0.488926
0.48981199999999997,0.49152799999999996,0.483375,0.47675500000000004,0.48158900000000004
0.489037,0.49175,0.48395600000000005,0.478133,0.487403
0.48790100000000003,0.49155600000000005,0.48422600000000005,0.479383,0.48325
0.485825,0.49161099999999996,0.484849,0.480795,0.487957
0.48632299999999995,0.49031,0.485486,0.482299,0.491417
0.489203,0.48950699999999997,0.486725,0.48396999999999996,0.495986
0.492608,0.49082200000000004,0.488331,0.48539099999999996,0.50443
0.495515,0.491708,0.48989499999999997,0.48582,0.49778500000000003
0.497647,0.49173599999999995,0.491238,0.48634099999999997,0.498616
0.501384,0.493854,0.49276000000000003,0.487117,0.510105
0.500498,0.49485,0.49318900000000004,0.4872,0.49155600000000005
0.495792,0.4942,0.492975,0.487371,0.480897
