Close,5D MA,10D MA,20D MA,30D MA
0.592025,0.585603,0.5619310000000001,0.548905,0.6174189999999999
0.603316,0.588835,0.5651729999999999,0.552466,0.61469
0.607597,0.5878909999999999,0.566988,0.5546479999999999,0.583001
0.599958,0.5853520000000001,0.568017,0.555523,0.558447
0.582623,0.582141,0.5684680000000001,0.556474,0.539559
0.564995,0.5785100000000001,0.5684680000000001,0.557321,0.529276
0.54766,0.575488,0.568919,0.557726,0.528017
0.5383,0.5729489999999999,0.569465,0.558125,0.536201
0.533977,0.566967,0.570052,0.557936,0.5368310000000001
0.531794,0.5572090000000001,0.569549,0.557552,0.528646
0.532046,0.54852,0.567062,0.557461,0.5305350000000001
0.53192,0.53979,0.5643130000000001,0.556712,0.5273869999999999
0.529528,0.533914,0.560902,0.555964,0.524239
0.526296,0.5301359999999999,0.5577439999999999,0.5553899999999999,0.520672
0.5276390000000001,0.529717,0.555929,0.555551,0.535362
0.526674,0.52936,0.5539350000000001,0.5554319999999999,0.525708
0.529612,0.530766,0.553127,0.5562010000000001,0.542078
0.533557,0.531542,0.552246,0.556824,0.543966
0.536453,0.531375,0.549171,0.55716,0.5351520000000001
0.5375449999999999,0.532592,0.5449,0.55723,0.540818
0.541196,0.533935,0.5412279999999999,0.55602,0.543966
0.5417420000000001,0.5356770000000001,0.537733,0.554767,0.544806
0.5456449999999999,0.539601,0.536758,0.553802,0.563484
0.547744,0.542099,0.536118,0.552529,0.5456449999999999
0.55064,0.544092,0.536905,0.551983,0.555299
0.556852,0.549024,0.539192,0.552298,0.575026
0.561973,0.5518569999999999,0.541312,0.552704,0.570409
0.5641550000000001,0.5549,0.543221,0.55313,0.574397
0.569066,0.558405,0.54489,0.552249,0.570199
0.572802,0.561721,0.5471560000000001,0.550507,0.5739770000000001
0.57255,0.564701,0.5493180000000001,0.5490520000000001,0.573767
0.573851,0.567912,0.551794,0.547793,0.576915
0.5717939999999999,0.567975,0.5537880000000001,0.5471630000000001,0.564113
0.5724239999999999,0.570745,0.556422,0.54766,0.573347
0.572802,0.572802,0.558447,0.54887,0.575866
0.570913,0.571731,0.5603779999999999,0.550038,0.5643229999999999
0.569864,0.571857,0.5618569999999999,0.5514939999999999,0.5716680000000001
0.570787,0.571291,0.563095,0.552578,0.5687300000000001
0.570199,0.571312,0.564858,0.553697,0.570409
0.569444,0.5711229999999999,0.566422,0.555145,0.572088
0.570493,0.570703,0.567702,0.556446,0.56957
0.56999,0.5699270000000001,0.568919,0.5578380000000001,0.56915
0.570325,0.5705560000000001,0.5692649999999999,0.559377,0.570409
0.570913,0.5705560000000001,0.570651,0.561133,0.573347
0.569906,0.569675,0.571238,0.56219,0.567051
0.570535,0.5705140000000001,0.5711229999999999,0.563757,0.5727180000000001
0.569696,0.569843,0.57085,0.564519,0.5649529999999999
0.569948,0.570136,0.570714,0.565442,0.5716680000000001
0.570493,0.570703,0.5710069999999999,0.566807,0.576076
0.571962,0.570934,0.571028,0.567926,0.574397
0.571626,0.5710810000000001,0.570892,0.568828,0.5710390000000001
0.572298,0.570997,0.570462,0.569612,0.568311
0.57511,0.572529,0.571542,0.570353,0.5857289999999999
0.575026,0.57276,0.571658,0.571354,0.5756560000000001
0.5763689999999999,0.574166,0.57192,0.572214,0.581112
0.579727,0.575677,0.573095,0.572641,0.587828
0.586695,0.579496,0.574669,0.573732,0.6031479999999999
0.587576,0.581343,0.5757399999999999,0.574257,0.590136
0.589213,0.58212,0.576411,0.574711,0.5838409999999999
0.586149,0.581259,0.576097,0.574439,0.565792
0.58107,0.580399,0.5757399999999999,0.5740609999999999,0.562434
0.572928,0.579811,0.575404,0.5735779999999999,0.562434
0.568437,0.578006,0.575268,0.573697,0.567681
0.564995,0.577104,0.574932,0.573473,0.566632
0.565876,0.576013,0.5750890000000001,0.573284,0.570199
0.565708,0.573389,0.574533,0.5731930000000001,0.561595
0.567303,0.5701149999999999,0.574806,0.5731510000000001,0.570409
0.568101,0.5682689999999999,0.574806,0.573249,0.5716680000000001
0.568562,0.566779,0.574449,0.5732,0.56894
0.566002,0.5659390000000001,0.573599,0.572711,0.557398
0.567597,0.566653,0.573526,0.572711,0.56957
0.567681,0.567492,0.573652,0.572767,0.570829
0.567051,0.567576,0.5727909999999999,0.572704,0.56852
0.568227,0.568395,0.572749,0.572753,0.574816
0.570577,0.56829,0.5721510000000001,0.572823,0.56915
0.5724239999999999,0.57001,0.5717,0.573026,0.578804
0.573515,0.5705979999999999,0.570357,0.573403,0.576285
0.577754,0.572403,0.570336,0.574005,0.589717
0.580525,0.574376,0.570577,0.574425,0.588667
0.586569,0.578573,0.572256,0.575257,0.59937
0.5923189999999999,0.582371,0.574512,0.5764739999999999,0.6075550000000001
0.589087,0.5813010000000001,0.574397,0.5762010000000001,0.560126
0.586527,0.582141,0.574858,0.575908,0.576915
0.590052,0.5852890000000001,0.576842,0.576929,0.6062960000000001
0.589801,0.5881850000000001,0.578237,0.577496,0.598111
0.588332,0.590325,0.580168,0.577908,0.60021
0.59702,0.593054,0.5818260000000001,0.577922,0.603568
0.601721,0.594124,0.583263,0.5782649999999999,0.60042
0.600923,0.595488,0.584932,0.5788810000000001,0.602308
0.600965,0.595383,0.586978,0.579965,0.598321
0.602434,0.595383,0.5888770000000001,0.581469,0.6075550000000001
0.6029800000000001,0.6,0.590651,0.5829310000000001,0.6062960000000001
0.6037779999999999,0.602749,0.592445,0.584155,0.6044069999999999
0.605247,0.603085,0.594187,0.585589,0.609654
0.609276,0.605121,0.596653,0.587198,0.618468
0.611165,0.6068,0.598562,0.5890449999999999,0.616999
0.611794,0.607387,0.60022,0.590346,0.609444
0.613095,0.608437,0.60128,0.591654,0.610913
0.614313,0.60978,0.602634,0.593214,0.61574
0.616159,0.612718,0.60405,0.595558,0.6277020000000001
0.614648,0.612907,0.6041449999999999,0.596887,0.609444
0.615488,0.613641,0.606821,0.598314,0.613641
0.614942,0.614019,0.608384,0.599636,0.6081850000000001
0.6174609999999999,0.615887,0.609486,0.60142,0.628332
0.61788,0.61702,0.61107,0.603442,0.629801
0.6183420000000001,0.616495,0.611647,0.60454,0.6117520000000001
0.6180899999999999,0.616789,0.612088,0.605743,0.612382
0.620567,0.617754,0.613095,0.606772,0.620567
0.6193489999999999,0.618405,0.614092,0.607891,0.622246
0.617629,0.617754,0.615236,0.608618,0.621196
0.618552,0.6184470000000001,0.615677,0.608912,0.616369
0.6220359999999999,0.620063,0.6168520000000001,0.6112350000000001,0.629801
0.621448,0.621007,0.617513,0.612592,0.617629
0.622078,0.620714,0.6183,0.613228,0.625393
0.625603,0.621616,0.619318,0.614586,0.638825
0.626233,0.6223920000000001,0.619444,0.615229,0.619517
0.622833,0.622434,0.6196119999999999,0.615537,0.6128020000000001
0.624302,0.622875,0.620315,0.616355,0.624974
0.623001,0.6225390000000001,0.620472,0.616908,0.618888
0.620609,0.623106,0.62043,0.617859,0.6268630000000001
0.62107,0.6236520000000001,0.621049,0.6183350000000001,0.621826
0.624722,0.6237779999999999,0.62192,0.619161,0.6310600000000001
0.6258130000000001,0.625058,0.623033,0.620028,0.63043
0.6281220000000001,0.6255609999999999,0.6231369999999999,0.620721,0.63043
0.6301359999999999,0.625373,0.623494,0.621336,0.636936
0.6324029999999999,0.626737,0.6245649999999999,0.621875,0.633158
0.632949,0.628835,0.625635,0.622686,0.633788
0.634837,0.630325,0.6266,0.6236520000000001,0.6398739999999999
0.638783,0.633452,0.627996,0.624799,0.650157
0.6461279999999999,0.6381319999999999,0.6306189999999999,0.6263310000000001,0.673662
0.6643439999999999,0.648374,0.636013,0.630157,0.7242390000000001
0.684533,0.658741,0.641259,0.6341939999999999,0.7347319999999999
0.707282,0.67106,0.648059,0.639042,0.75362
0.72915,0.683966,0.654764,0.643414,0.759496
0.7406510000000001,0.693389,0.659381,0.6467930000000001,0.731165
0.744974,0.704659,0.6656979999999999,0.651263,0.745855
0.7482479999999999,0.71639,0.672613,0.655887,0.751102
0.747912,0.727597,0.6789609999999999,0.660266,0.751941
0.7464850000000001,0.7378170000000001,0.685635,0.6646029999999999,0.752361
0.749213,0.7449319999999999,0.6915319999999999,0.668723,0.7448060000000001
0.750178,0.747576,0.697975,0.6732,0.750682
0.746695,0.747471,0.703106,0.676663,0.733683
0.742078,0.744995,0.7080270000000001,0.6803710000000001,0.7288560000000001
0.733641,0.740063,0.712015,0.683197,0.710178
0.729276,0.739244,0.716317,0.686002,0.7229800000000001
0.7242810000000001,0.73723,0.7209439999999999,0.689542,0.725708
0.718531,0.732613,0.7245020000000001,0.692613,0.704932
0.711605,0.726842,0.727219,0.694921,0.694229
0.7043020000000001,0.718972,0.728395,0.696747,0.673662
0.694481,0.711878,0.728405,0.698314,0.673872
0.6802520000000001,0.702267,0.724921,0.699405,0.654565
0.67043,0.694481,0.7209760000000001,0.700231,0.655824
0.662455,0.68703,0.716013,0.701028,0.654355
0.659391,0.681847,0.710955,0.701959,0.658342
0.6551520000000001,0.674816,0.70703,0.702483,0.652676
0.6506609999999999,0.665456,0.701343,0.702448,0.632109
0.645414,0.657922,0.695268,0.702308,0.629591
0.640839,0.651647,0.689244,0.702029,0.63148
0.636894,0.648143,0.683557,0.7016439999999999,0.6386149999999999
0.634292,0.644722,0.6783,0.700511,0.639664
0.640714,0.645687,0.673977,0.6985100000000001,0.664218
0.656034,0.650724,0.672602,0.697559,0.706191
0.670262,0.655551,0.671291,0.695859,0.702623
0.676978,0.656936,0.669391,0.6929489999999999,0.672193
0.682686,0.658489,0.6666529999999999,0.69085,0.6682060000000001
0.685247,0.66298,0.664218,0.688555,0.67702
0.674208,0.665121,0.661522,0.6852189999999999,0.650997
0.6650159999999999,0.667639,0.659643,0.6820430000000001,0.656663
0.661028,0.669003,0.658573,0.678706,0.6522560000000001
0.6583,0.670493,0.657608,0.6756979999999999,0.654565
0.652718,0.668982,0.657335,0.672312,0.649108
