Close,5D MA,10D MA,20D MA,30D MA
0.5621079999999999,0.557635,0.551607,0.55793,0.571979
0.5671470000000001,0.560771,0.552686,0.557699,0.578663
0.572545,0.56329,0.553702,0.557365,0.5760930000000001
0.57599,0.564833,0.554743,0.556739,0.574293
0.5762470000000001,0.5673779999999999,0.5561699999999999,0.5563319999999999,0.580206
0.578766,0.570437,0.558149,0.557044,0.584576
0.579743,0.573445,0.560463,0.557866,0.583548
0.579871,0.5762079999999999,0.5625640000000001,0.558333,0.576735
0.5811569999999999,0.578573,0.564826,0.559104,0.58072
0.582751,0.579499,0.567384,0.560261,0.588175
0.585733,0.582249,0.5699420000000001,0.561821,0.599486
0.589229,0.584486,0.5726289999999999,0.563286,0.601028
0.5946020000000001,0.587237,0.575263,0.56488,0.603599
0.599126,0.590141,0.577487,0.566542,0.603342
0.607661,0.595206,0.581292,0.569182,0.630848
0.6140359999999999,0.599884,0.5851609999999999,0.5720609999999999,0.631362
0.619897,0.604563,0.589004,0.575163,0.6303340000000001
0.622057,0.608329,0.5922689999999999,0.577819,0.614396
0.622468,0.610797,0.594685,0.58015,0.605398
0.617738,0.612699,0.5960989999999999,0.582489,0.6071979999999999
0.613008,0.613522,0.5978859999999999,0.5844689999999999,0.607712
0.607763,0.61383,0.599158,0.5863619999999999,0.604113
0.6052960000000001,0.613676,0.600456,0.588068,0.602057
0.60509,0.613779,0.60196,0.589584,0.60437
0.6031880000000001,0.610463,0.602834,0.591015,0.5976859999999999
0.602314,0.607661,0.603772,0.592661,0.603342
0.602005,0.604884,0.6047239999999999,0.5942970000000001,0.602571
0.601902,0.603599,0.6059640000000001,0.5960449999999999,0.601542
0.600514,0.6028020000000001,0.606799,0.597391,0.597429
0.601594,0.602391,0.607545,0.598196,0.603085
0.600154,0.601234,0.607378,0.599002,0.596144
0.600463,0.601234,0.607532,0.59985,0.604113
0.597841,0.599871,0.6067739999999999,0.6002609999999999,0.588432
0.594344,0.597429,0.605604,0.60045,0.5799489999999999
0.591105,0.59635,0.603406,0.6006729999999999,0.586889
0.586375,0.5932649999999999,0.600463,0.60027,0.572494
0.581234,0.5908479999999999,0.597866,0.6000989999999999,0.5784060000000001
0.580617,0.589229,0.596414,0.600386,0.5853470000000001
0.582982,0.588663,0.595733,0.600754,0.591774
0.583599,0.5873520000000001,0.594871,0.6008140000000001,0.589974
0.587147,0.586761,0.593997,0.6005060000000001,0.5902310000000001
0.591054,0.586144,0.593689,0.600403,0.597943
0.592905,0.586761,0.593316,0.6001029999999999,0.5946020000000001
0.592905,0.587943,0.5926859999999999,0.5997170000000001,0.591774
0.595424,0.589512,0.592931,0.598775,0.602571
0.598355,0.592751,0.593008,0.597892,0.604884
0.599434,0.595244,0.593046,0.596992,0.603342
0.6056560000000001,0.59928,0.594254,0.5973689999999999,0.625707
0.6138819999999999,0.6033930000000001,0.596028,0.598286,0.632905
0.6191770000000001,0.607301,0.597326,0.599015,0.629049
0.624524,0.61144,0.5991,0.599811,0.63162
0.630026,0.61473,0.600437,0.600703,0.630848
0.6322369999999999,0.618946,0.602853,0.601859,0.636761
0.630386,0.622134,0.605039,0.6025020000000001,0.62365
0.630694,0.6249359999999999,0.607224,0.603599,0.630591
0.628586,0.626555,0.609653,0.60419,0.62108
0.62653,0.628278,0.611761,0.6047899999999999,0.620566
0.622622,0.627429,0.613355,0.605313,0.617224
0.622005,0.626195,0.614794,0.6060840000000001,0.620566
0.617172,0.623933,0.615617,0.6061949999999999,0.606427
0.611877,0.6202310000000001,0.615835,0.6061439999999999,0.5946020000000001
0.606015,0.616272,0.6155010000000001,0.605716,0.59126
0.601902,0.612262,0.615604,0.6059899999999999,0.596658
0.599434,0.6107199999999999,0.6164270000000001,0.6069319999999999,0.608226
0.598766,0.607969,0.616452,0.607472,0.603085
0.599229,0.605553,0.616054,0.608286,0.596915
0.603496,0.6047560000000001,0.616517,0.609426,0.612596
0.606427,0.604165,0.615797,0.610291,0.6113109999999999
0.606684,0.603059,0.614627,0.610883,0.6095119999999999
0.6037020000000001,0.601234,0.612584,0.610823,0.588175
0.604216,0.601722,0.610977,0.6111310000000001,0.599486
0.59928,0.601388,0.60883,0.610797,0.587918
0.594884,0.6006560000000001,0.606459,0.610621,0.589332
0.591183,0.5989329999999999,0.604826,0.610596,0.591003
0.590514,0.597108,0.602539,0.610004,0.584833
0.587584,0.5959,0.600726,0.609336,0.584833
0.587069,0.593175,0.598965,0.6087359999999999,0.5853470000000001
0.586992,0.590938,0.597551,0.6075109999999999,0.588946
0.586375,0.5887789999999999,0.595919,0.606011,0.587918
0.586581,0.588548,0.594891,0.604572,0.585861
0.587661,0.587622,0.594672,0.6031920000000001,0.5902310000000001
0.586375,0.5867220000000001,0.594055,0.6014609999999999,0.57892
0.585913,0.5864520000000001,0.593554,0.5997899999999999,0.5866319999999999
0.587866,0.587121,0.5930270000000001,0.598925,0.5976859999999999
0.591825,0.5892029999999999,0.593156,0.598093,0.6056560000000001
0.5967100000000001,0.5921850000000001,0.594042,0.597879,0.614653
0.604422,0.595398,0.594287,0.597776,0.6174810000000001
0.610643,0.598278,0.594608,0.597793,0.617738
0.615578,0.601722,0.595251,0.597853,0.622365
0.617995,0.6049100000000001,0.596729,0.5982310000000001,0.617738
0.619949,0.608329,0.5979760000000001,0.599225,0.624422
0.623805,0.614113,0.600418,0.600741,0.636761
0.626787,0.618715,0.602584,0.601941,0.632648
0.6297689999999999,0.622674,0.604897,0.602909,0.637275
0.634602,0.6262979999999999,0.607751,0.6042029999999999,0.6419020000000001
0.638972,0.62946,0.610823,0.6058479999999999,0.6462720000000001
0.640154,0.631979,0.613689,0.606851,0.642674
0.642416,0.634602,0.61644,0.607939,0.6439590000000001
