Close,5D MA,10D MA,20D MA,30D MA
0.627386,0.622155,0.623467,0.620962,0.636931
0.632746,0.624468,0.624679,0.621758,0.6424380000000001
0.6370779999999999,0.62656,0.625395,0.622369,0.6383989999999999
0.639354,0.628836,0.626386,0.622847,0.640235
0.640529,0.631663,0.627138,0.6238560000000001,0.64464
0.642658,0.635022,0.627726,0.624957,0.6475770000000001
0.641703,0.637225,0.628258,0.6253489999999999,0.6376649999999999
0.641483,0.6392800000000001,0.629121,0.626046,0.6372979999999999
0.640675,0.640015,0.630296,0.627001,0.636197
0.638767,0.639648,0.630644,0.627992,0.635095
0.632746,0.637702,0.6299279999999999,0.628212,0.617474
0.6291479999999999,0.635426,0.629947,0.628261,0.619677
0.625918,0.6337,0.63013,0.628163,0.621145
0.623275,0.631975,0.630406,0.628249,0.622981
0.6203380000000001,0.629552,0.630608,0.627943,0.6204109999999999
0.620925,0.626836,0.630929,0.627429,0.6204109999999999
0.619971,0.624559,0.630892,0.627025,0.614905
0.619677,0.622797,0.631039,0.627013,0.619677
0.618209,0.620742,0.630378,0.627111,0.615639
0.618135,0.619236,0.6294420000000001,0.626842,0.6200439999999999
0.619383,0.620154,0.6289279999999999,0.62667,0.6266520000000001
0.621219,0.620595,0.6280100000000001,0.626829,0.624082
0.623275,0.621476,0.627588,0.6272449999999999,0.6299560000000001
0.631057,0.624633,0.628304,0.6284810000000001,0.654552
0.6385460000000001,0.628341,0.628946,0.6298520000000001,0.657489
0.65022,0.6348020000000001,0.6308189999999999,0.63222,0.685022
0.6602060000000001,0.640712,0.632636,0.634165,0.674009
0.668355,0.6458149999999999,0.634306,0.6359640000000001,0.670705
0.6723939999999999,0.651725,0.6362329999999999,0.637494,0.674743
0.679956,0.659251,0.6392439999999999,0.639378,0.6953010000000001
0.682159,0.666189,0.6431720000000001,0.641349,0.6960350000000001
0.688326,0.674266,0.6474300000000001,0.643429,0.704846
0.6946399999999999,0.6814979999999999,0.651487,0.645558,0.702276
0.698458,0.685426,0.655029,0.647345,0.693833
0.698164,0.68906,0.6587,0.648984,0.693833
0.696769,0.6894640000000001,0.662133,0.650367,0.68906
0.692878,0.690602,0.6656569999999999,0.651958,0.685389
0.691263,0.692952,0.669383,0.653855,0.6942
0.6917770000000001,0.695117,0.673421,0.6558609999999999,0.6964020000000001
0.698164,0.698164,0.678708,0.658884,0.725771
0.7044050000000001,0.700587,0.683388,0.6623100000000001,0.720264
0.711601,0.7022390000000001,0.688253,0.6657,0.721366
0.7165199999999999,0.7038909999999999,0.692695,0.668955,0.718796
0.719457,0.705617,0.6955210000000001,0.671892,0.711087
0.714317,0.706241,0.697651,0.674547,0.700073
0.712775,0.7085899999999999,0.6990270000000001,0.677619,0.712555
0.713436,0.712518,0.7015600000000001,0.6812779999999999,0.72467
0.715051,0.7157859999999999,0.7043689999999999,0.684851,0.7268720000000001
0.718943,0.7192,0.707159,0.688681,0.730543
0.725176,0.719747,0.708956,0.692387,0.731241
0.730463,0.721619,0.7111029999999999,0.696132,0.738987
0.731344,0.72239,0.7123149999999999,0.6996319999999999,0.729075
0.732291,0.723671,0.713781,0.70302,0.731608
0.733539,0.726241,0.715929,0.705761,0.736784
0.73641,0.730793,0.718517,0.7086979999999999,0.745595
0.736263,0.733363,0.7209770000000001,0.710472,0.7382529999999999
0.73942,0.735382,0.72395,0.712834,0.7448600000000001
0.741997,0.7371439999999999,0.7264649999999999,0.715294,0.7444930000000001
0.745154,0.739347,0.729273,0.717888,0.75257
0.7435390000000001,0.739974,0.7298600000000001,0.719295,0.737518
0.744053,0.740158,0.730888,0.720788,0.740822
0.738987,0.7392029999999999,0.730797,0.721278,0.71953
0.734214,0.738106,0.730888,0.721889,0.720631
0.729075,0.737115,0.7316779999999999,0.7229909999999999,0.7268720000000001
0.727753,0.735646,0.73322,0.7242270000000001,0.7309100000000001
0.72812,0.7360869999999999,0.734725,0.726013,0.742658
0.733737,0.736362,0.735872,0.728087,0.747614
0.7421810000000001,0.7381979999999999,0.737671,0.730376,0.762849
0.750404,0.739739,0.7395430000000001,0.732762,0.767988
0.75569,0.741722,0.740848,0.7338140000000001,0.757342
0.760059,0.7440899999999999,0.742124,0.7352890000000001,0.764501
0.760095,0.746916,0.74306,0.73617,0.747797
0.752606,0.747394,0.74275,0.73639,0.725404
0.748201,0.749302,0.743209,0.737553,0.745962
0.748201,0.751946,0.743796,0.739462,0.757342
0.745081,0.75257,0.744328,0.7406729999999999,0.748899
0.7473569999999999,0.753726,0.7450439999999999,0.741823,0.759178
0.754993,0.7538,0.745999,0.743047,0.763583
0.7564609999999999,0.7523310000000001,0.746035,0.7438060000000001,0.753304
0.755727,0.7519640000000001,0.746843,0.744553,0.753671
0.757562,0.751322,0.7477060000000001,0.74519,0.758076
0.7567550000000001,0.7520560000000001,0.749486,0.746058,0.7551399999999999
0.75815,0.756571,0.7519819999999999,0.7473569999999999,0.770558
