Close,5D MA,10D MA,20D MA,30D MA
0.47853100000000004,0.467988,0.467121,0.46399399999999996,0.490566
0.48403900000000005,0.47153199999999995,0.468638,0.465366,0.49222299999999997
0.48921499999999996,0.47469399999999995,0.46988100000000005,0.46684899999999996,0.48686899999999994
0.494518,0.478901,0.471851,0.4688,0.501657
0.495436,0.48379700000000003,0.473253,0.47058500000000003,0.505864
0.49515600000000004,0.486843,0.47384,0.471864,0.48916400000000004
0.492835,0.488437,0.47424799999999995,0.47244200000000003,0.48062200000000005
0.493881,0.49154799999999993,0.475351,0.47312600000000005,0.492096
0.489266,0.491892,0.47642799999999996,0.473415,0.47858199999999995
0.48335,0.489393,0.47718599999999994,0.47377600000000003,0.476288
0.48110699999999995,0.48813100000000004,0.47806000000000004,0.474125,0.477945
0.48105600000000004,0.48694499999999996,0.479239,0.47474099999999997,0.480367
0.48126,0.48757,0.48113199999999995,0.475778,0.493116
0.482789,0.48602799999999996,0.48246400000000006,0.47657700000000003,0.486232
0.482458,0.482904,0.48335,0.47647,0.47463
0.48322299999999996,0.48216499999999995,0.484504,0.47661499999999996,0.48177
0.48143800000000003,0.48124700000000004,0.484842,0.47658100000000003,0.47144300000000006
0.476721,0.47898999999999997,0.48526899999999995,0.47656400000000004,0.46953100000000003
0.47445200000000004,0.478621,0.485256,0.477159,0.47488500000000006
0.478735,0.48059700000000005,0.484995,0.47832299999999994,0.49604799999999993
0.48230500000000004,0.482764,0.485447,0.479628,0.499618
0.484676,0.48305699999999996,0.485001,0.480512,0.483299
0.48896000000000006,0.48283999999999994,0.485205,0.481702,0.49094799999999994
0.49212100000000003,0.48328699999999997,0.48465699999999995,0.482738,0.49069399999999996
0.49112700000000004,0.48493100000000006,0.483918,0.48387700000000006,0.491076
0.49066800000000005,0.486486,0.48432600000000003,0.48516499999999996,0.49732299999999996
0.49115200000000003,0.487914,0.48458100000000004,0.48586599999999996,0.48572200000000004
0.489266,0.489113,0.48405200000000004,0.48655,0.48151499999999997
0.486512,0.489317,0.483969,0.48661000000000004,0.476925
0.48490600000000006,0.488016,0.484306,0.48600200000000005,0.483044
0.48105600000000004,0.485862,0.484313,0.48558599999999996,0.47807200000000005
0.478608,0.48488000000000003,0.483969,0.484961,0.473483
0.47654300000000005,0.482904,0.482872,0.48443800000000004,0.471188
0.47536999999999996,0.480941,0.48211400000000004,0.483418,0.47106099999999995
0.474375,0.47963999999999996,0.482286,0.48249200000000003,0.47807200000000005
0.47187700000000005,0.476466,0.481476,0.481706,0.465579
0.47146899999999997,0.475038,0.481476,0.4814,0.47144300000000006
0.472387,0.47446499999999997,0.481789,0.48085600000000006,0.475778
0.473508,0.47443900000000006,0.481878,0.480792,0.47667
0.47279399999999994,0.47358500000000003,0.48080100000000003,0.48073299999999997,0.47450299999999995
0.47513999999999995,0.473508,0.47968500000000003,0.48071099999999994,0.477307
0.47743500000000005,0.47445200000000004,0.479666,0.480796,0.482917
0.480469,0.47642799999999996,0.479666,0.480724,0.49094799999999994
0.48449799999999993,0.47900299999999996,0.479972,0.48107700000000003,0.496813
0.49071899999999996,0.481757,0.480699,0.482109,0.505609
0.49497700000000006,0.485059,0.48076199999999997,0.48267,0.49859799999999993
0.49666000000000005,0.487047,0.48104300000000005,0.483333,0.491331
0.49518100000000004,0.487825,0.481145,0.48380100000000004,0.483554
0.493779,0.489138,0.481789,0.48429799999999995,0.48980100000000004
0.492912,0.49181499999999995,0.4827,0.484472,0.501275
0.49352399999999996,0.49425,0.483879,0.48453999999999997,0.501657
0.495691,0.496175,0.485314,0.48516899999999996,0.502167
0.49982200000000004,0.497501,0.486965,0.48561099999999996,0.504207
0.503391,0.49858500000000006,0.48879399999999995,0.486176,0.507649
0.504895,0.498904,0.49033000000000004,0.486767,0.508797
0.5071140000000001,0.500319,0.49268900000000004,0.487281,0.512749
0.510505,0.5030979999999999,0.49507299999999993,0.48839499999999997,0.519123
0.5163439999999999,0.508083,0.497954,0.490124,0.533401
0.52361,0.513501,0.501319,0.492359,0.543983
0.532713,0.518804,0.50531,0.49473500000000004,0.554309
0.539597,0.523355,0.508803,0.49703800000000004,0.5471699999999999
